Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
553490,2020-12-31 10:33:26,4900628639996,"fraud_Rowe, Batz and Goodwin",grocery_pos,42.87,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,b91f92e81c60c76ae0035269a41171fb,1388486006,33.408063,-119.065077,0
257047,2020-09-23 06:08:02,6524376634971418,fraud_Schumm PLC,shopping_net,191.64,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,29c5f1a86dae78441af9f5140f667ba6,1379916482,35.261086,-87.956018,0
356749,2020-11-06 15:48:46,3549202406645667,fraud_Breitenberg-Hermiston,kids_pets,111.69,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,1e54f5f72f7dbcbb52cf7496cc209e16,1383752926,43.349256,-70.30376,0
66403,2020-07-14 01:45:04,4917187576956394,fraud_Murray-Smitham,grocery_pos,108.44,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,70e94588c41b51a6ed7be4d98fb7bbf4,1373766304,36.264247,-96.027401,0
529328,2020-12-26 12:39:52,30407675418785,"fraud_Fadel, Mertz and Rippin",entertainment,5.18,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,dd5e2d710898171372930be287e2ea9d,1388061592,42.499599,-75.905321,0
483959,2020-12-15 17:49:33,4745996322265,"fraud_Reichert, Rowe and Mraz",shopping_net,284.13,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,b99d09ee5a5706aee65cbaf1a641bd63,1387129773,41.014507,-87.14224899999999,0
301495,2020-10-12 23:15:15,4561368699336875,fraud_Goldner-Lemke,entertainment,29.87,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,a24e8277eeb73cc965abc746ad5c357d,1381619715,35.979184000000004,-81.306779,0
295933,2020-10-11 02:49:03,4040099974063068803,fraud_Kunze Inc,grocery_pos,110.92,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,5454897370389b4ac8b0581d496e1799,1381459743,48.271258,-101.409233,0
167043,2020-08-18 14:02:43,3513618443244549,"fraud_O'Connell, Botsford and Hand",home,59.27,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,207bfeb2d9e7b6e12c3d4968fa0cb2cc,1376834563,44.226425,-97.709115,0
110920,2020-07-29 16:43:22,4939976756738216,fraud_Friesen Ltd,health_fitness,29.83,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,d8174ce483e9ca70addb8091c0013c2b,1375116202,26.682392,-98.978559,0
184684,2020-08-24 22:26:33,180048185037117,fraud_Pouros-Conroy,shopping_pos,8.33,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,0b9f0869ac7d52e32830591d9ec9b31e,1377383193,40.115058000000005,-75.277947,0
311343,2020-10-17 20:22:50,3523843138706408,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,1.72,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,3fe7a506d97137bb44f1288db41b5ad8,1382041370,31.700928,-87.106578,0
236225,2020-09-14 14:51:33,213161869125933,"fraud_Graham, Hegmann and Hammes",food_dining,51.09,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,f79c7956533e4ce41b50d5b0fcdbd9a9,1379170293,44.69212,-71.674649,0
444683,2020-12-07 13:56:41,30273037698427,fraud_Stark-Batz,entertainment,115.17,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,680c3ccfb2d85c33e90a61938744e332,1386424601,35.144296000000004,-91.243983,0
128460,2020-08-04 18:23:28,180042946491150,fraud_Heathcote LLC,shopping_net,6.72,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,8e40fd1f59f2ab1359be1c26771e8fb4,1375640608,28.611331,-83.182428,0
470862,2020-12-13 14:32:59,30518196150127,fraud_Erdman-Ebert,personal_care,1.85,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,019f74d38dc152004fcfae9307883403,1386945179,40.264229,-87.442235,0
213074,2020-09-04 17:55:57,571465035400,"fraud_Graham, Hegmann and Hammes",food_dining,55.37,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,9bc0d70f15aa14cf5c4ab575780177e8,1378317357,43.521177,-108.593797,0
59440,2020-07-12 05:42:26,571365235126,fraud_Huels-Nolan,gas_transport,67.96,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,f896a7e153d7f760b2bdc361b0ad7e92,1373607746,44.294429,-87.165041,0
255064,2020-09-22 13:05:19,6538891242532018,"fraud_Ledner, Hartmann and Feest",health_fitness,58.76,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,ec149c4c82560ccfadd7a2e773d4b0b8,1379855119,36.725356,-90.17866,0
205137,2020-09-01 03:40:09,38199021865320,fraud_Deckow-O'Conner,grocery_pos,93.77,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,21a1fb0930b5c912f6e3ac640a3729a0,1378006809,43.111969,-72.528323,0
447769,2020-12-07 23:16:07,4412720572684931,fraud_Lemke-Gutmann,shopping_net,925.31,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,762b452785b0280257027cb266413cfb,1386458167,38.262403000000006,-75.073913,1
411225,2020-11-30 07:37:20,3566094707272327,fraud_Block-Parisian,misc_net,25.73,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,be73df090fa917dfee8175b4a2a72211,1385797040,35.102422999999995,-119.38801,0
315191,2020-10-19 07:41:23,3585052663373890,"fraud_Hayes, Marquardt and Dibbert",misc_net,3.67,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,b790627cd8b2c163885fadab9ddb0c85,1382168483,43.399905,-75.394995,0
14974,2020-06-26 12:55:39,2222001896600109,fraud_Streich Ltd,home,109.57,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,6527025ef1c5f8e07b7174869321330d,1372251339,39.660090999999994,-90.437925,0
229117,2020-09-11 16:45:36,675990301623,fraud_Thiel-Thiel,entertainment,88.11,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,31e9d223ae687893a11d6dd904fa3d2f,1378917936,40.74635,-75.458213,0
106121,2020-07-28 01:55:24,4671727014157745,fraud_Kutch and Sons,grocery_pos,308.66,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,ea75e365acbda3bba25438a4536aa4d3,1374976524,39.962187,-85.9021,1
427869,2020-12-03 19:28:24,213178765398315,"fraud_Cole, Hills and Jewess",home,16.46,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,0fd4167b0bbe3bd3221d724aa824a7b9,1386098904,43.990557,-108.891111,0
391999,2020-11-22 07:20:23,3518234918950662,"fraud_Bernier, Streich and Jewess",grocery_net,57.81,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,dc3b2353b3efc42fcb1200586bad7b78,1385104823,33.567769,-97.003507,0
442268,2020-12-07 03:33:13,3559160581764413,"fraud_Mosciski, Gislason and Mertz",grocery_pos,101.81,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,091a4aab2357515a2fc65980453c8df2,1386387193,42.280711,-79.223238,0
19692,2020-06-28 09:39:13,4610050989831291,fraud_Denesik and Sons,shopping_pos,160.55,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,e051a9b2341e5f7df5834c23df0576e2,1372412353,40.490590999999995,-80.699595,0
451682,2020-12-08 16:08:03,30074693890476,fraud_Renner Ltd,home,15.03,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,b107fa463c3100bbb6558dbb26e84ad3,1386518883,38.033868,-100.810412,0
34114,2020-07-03 02:07:47,3540416671210051,"fraud_Schumm, Bauch and Ondricka",grocery_pos,262.49,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,47675559d1779561c3bb17372b8f701c,1372817267,45.401134000000006,-94.394455,1
147643,2020-08-11 14:15:09,3526826139003047,fraud_Gerhold LLC,home,14.87,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,b74e85523adec3ac6af283db1d794578,1376230509,45.008843,-84.29154100000001,0
89356,2020-07-21 21:04:08,3526826139003047,fraud_Shields-Wunsch,health_fitness,54.16,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,a699e00db23d0b685bcd6cd16b34ce77,1374440648,44.27581,-85.93510400000001,0
300776,2020-10-12 18:55:10,38530489946071,fraud_Lynch-Wisozk,home,195.69,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,4cb1d1439319d203d59ba5ea6aca331e,1381604110,35.205983,-82.237615,1
390415,2020-11-21 13:32:37,4364010865167176,fraud_Nienow PLC,entertainment,19.21,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,f799ff212b2ddc663d3726e662570755,1385040757,40.305229,-120.072547,0
432276,2020-12-04 23:44:49,4069975342931683,"fraud_Crist, Jakubowski and Littel",home,6.99,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,464240bb57b1818bcb0da7ca00e6f15a,1386200689,37.448971,-81.073913,0
235574,2020-09-14 10:21:46,2475085306462014,"fraud_Huel, Hammes and Witting",grocery_pos,98.56,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,618283394eec3495ea3006aec196c073,1379154106,44.020294,-95.395818,0
11564,2020-06-24 20:59:44,3553629419254918,fraud_Skiles LLC,home,22.72,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,96db4141de9c0b5a3f8c4163668b6370,1372107584,48.585543,-122.718643,0
77865,2020-07-18 18:17:37,4997733566924489,fraud_Kilback LLC,food_dining,60.93,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,8078af0d25a3bb20a7bdd224fc85e285,1374171457,44.860288,-93.125107,0
259969,2020-09-25 00:36:43,4427805710168,fraud_Kunze Inc,grocery_pos,299.29,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,38360dfc789597f1b36f10c6f06f74be,1380069403,33.254866,-106.0639,1
242022,2020-09-16 19:34:54,4613314721966,"fraud_Hettinger, McCullough and Fay",home,61.11,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,24cd44286ac7004efb38da970aa2a462,1379360094,36.5549,-80.894868,0
389445,2020-11-20 23:11:48,6538441737335434,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1030.86,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,162c96ba059cde3a71fff76673a4f235,1384989108,41.148534000000005,-79.691913,1
528184,2020-12-26 04:06:47,675945690716,fraud_Emard Inc,gas_transport,91.13,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,b92a6079a7d022448f543cedd4a79f59,1388030807,39.939164,-79.52793199999999,0
414425,2020-11-30 18:51:40,30234966027947,fraud_Hills-Witting,shopping_net,9.05,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,aea66a78d285b3ccda47fcd3bb5ea8c5,1385837500,43.311992,-87.45998399999999,0
367911,2020-11-10 19:11:15,4170689372027579,fraud_Fisher-Schowalter,shopping_net,9.25,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,997f0666fda7dbe48e0c8b6cbe2ee900,1384110675,35.667556,-96.963984,0
118212,2020-08-02 00:02:00,3577794103155425,"fraud_Gottlieb, Considine and Schultz",shopping_net,1034.33,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,e5d9849bf300a0bfbe8c9c04d0b9fd5c,1375401720,48.171663,-97.431113,1
457611,2020-12-10 03:51:07,36078114201167,"fraud_Heller, Gutmann and Zieme",grocery_pos,121.18,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,046cd00a562ae26ad203245c5abbd612,1386647467,37.685922,-83.145317,0
109108,2020-07-28 20:40:40,3589289942931264,fraud_Stamm-Rodriguez,misc_pos,1.13,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,04f26300ad6e78c2b8f2d80d394b12ec,1375044040,43.187732,-97.798282,0
218061,2020-09-06 22:25:43,4904681492230012,fraud_Heaney-Marquardt,entertainment,493.98,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,4dd3016f786628b024cb93fab2d54458,1378506343,42.39999,-73.87866700000001,1
383799,2020-11-17 19:15:53,4092452671396169678,"fraud_Bahringer, Bergnaum and Quitzon",home,112.81,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,3e2156d91f24a77da952a65a70b0632b,1384715753,34.933779,-79.19263000000001,0
184941,2020-08-24 23:36:46,4158008602445,fraud_Kemmer-Buckridge,misc_pos,6.28,Alicia,Miller,F,976 Hubbard Lodge,Randolph,MN,55065,44.5274,-93.0196,1201,Barrister,1979-12-27,72867f990008ec8606a00751fdffc3cb,1377387406,45.083931,-93.981686,0
485664,2020-12-15 23:17:56,3540075240003197,fraud_Connelly-Carter,home,2.28,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,d32fe72704fd7678fb57040013879d94,1387149476,44.525513,-93.1907,0
322483,2020-10-22 05:38:51,4745996322265,fraud_Smitham-Boehm,grocery_net,4.64,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,cc06a7533ca7a663a1b49a4a7845b636,1382420331,40.682974,-87.112346,0
264178,2020-09-27 05:08:39,3517814635263522,"fraud_Connelly, Reichert and Fritsch",gas_transport,30.44,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,2ee4b710d14e3363cb435dc8ce80b465,1380258519,36.795702,-80.05598,0
113606,2020-07-30 23:54:57,676173792455,fraud_Kassulke PLC,shopping_net,1130.56,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,1a5d74fa58c9c7c14231465a7b4034a8,1375228497,33.617538,-118.092913,1
9121,2020-06-23 19:31:54,374930071163758,fraud_Medhurst PLC,shopping_net,9.81,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,7a42882afa122c85f2beba87e16e63eb,1372015914,43.192595,-82.58315999999999,0
265095,2020-09-27 14:13:24,30501624614310,fraud_Wuckert-Goldner,home,17.26,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,4eb6b2084941adb5777c719f8e2ab5cf,1380291204,32.506158,-81.91628299999999,0
173518,2020-08-21 06:11:09,4956828990005111019,fraud_Emmerich-Luettgen,grocery_net,32.42,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,3582b6e77af123761d2425df1c8cceb9,1377065469,39.771594,-75.034686,0
10405,2020-06-24 06:32:48,375767678113375,"fraud_Hermiston, Russel and Price",food_dining,157.15,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,8b95d21fc8fde9adfd5eac229059ff64,1372055568,38.165594,-79.198076,0
149316,2020-08-11 23:03:46,3531129874770000,"fraud_Hagenes, Kohler and Hoppe",food_dining,80.68,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,0e80abf9b4a987be1ff727153c49dcb8,1376262226,44.714642,-73.642158,0
147204,2020-08-11 11:48:51,4646845581490336108,fraud_Rutherford-Mertz,grocery_pos,218.24,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,3bf914b855f998e0f64c39e0bdc4dabf,1376221731,41.210573,-72.246563,0
441835,2020-12-07 01:27:10,30518196150127,fraud_Botsford Ltd,shopping_pos,855.54,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,b3aecfa325900a523bba539fbdaacb16,1386379630,40.778873,-88.641802,1
36476,2020-07-04 03:30:13,4989847570577635369,fraud_Macejkovic-Lesch,shopping_pos,627.43,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,d4e1ced955e544fe79c731b09eb53b4c,1372908613,33.464183,-81.317635,1
64569,2020-07-13 15:59:23,4502539526809429801,"fraud_Moore, Williamson and Emmerich",home,86.94,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,cb98a9014dceb4f1760e750510b8c60f,1373731163,35.89074,-91.251548,0
256626,2020-09-22 23:13:35,4170689372027579,"fraud_Welch, Rath and Koepp",entertainment,467.84,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,658273c7693593c31ba6fb00d00bfae8,1379891615,36.379999,-97.934141,1
55056,2020-07-10 12:23:52,5388659976630693,fraud_Johns Inc,entertainment,1.96,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,1dc9d0087e5e68f18877dc422920b851,1373459032,43.095938,-90.020399,0
461595,2020-12-11 07:47:08,30376238035123,"fraud_Streich, Hansen and Veum",gas_transport,74.03,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,8f16119529238f672468e611cb8469a9,1386748028,43.302892,-123.882808,0
361291,2020-11-08 18:19:03,2475085306462014,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1015.01,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,8b0b5fcf6107de0d8e06ca77629e740d,1383934743,43.522921999999994,-95.657665,1
540952,2020-12-28 17:04:19,4951647200979051,fraud_Hills-Boyer,personal_care,203.58,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,4bc5f59ad5fa438d3475ce7e9373b461,1388250259,37.719558,-89.400015,0
277192,2020-10-02 17:52:11,3598215285024754,fraud_Hammes-Beatty,kids_pets,21.94,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,bbe2bd62c865fb9bfe181734d8597e99,1380736331,40.516373,-74.51030300000001,0
505458,2020-12-21 00:53:27,4514242065619750,fraud_Kiehn-Emmerich,grocery_pos,214.07,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,42da204b1e1e083b87e8aec65fc4d9bf,1387587207,40.504221,-105.167822,0
126241,2020-08-04 03:58:39,375534208663984,fraud_Gislason Group,misc_pos,25.68,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,07a97920b6237d9f207247f973cd8df3,1375588719,38.768993,-78.588542,0
368458,2020-11-10 22:37:52,3583093681934489,fraud_Parker-Kunde,personal_care,4.98,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,ba73e37bf543b4d08c979ec075968468,1384123072,38.209308,-85.178343,0
192742,2020-08-28 01:04:00,6011348830550197,fraud_Friesen-Stamm,gas_transport,87.7,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,12299deb37e39bc1f45eda7f469e54a6,1377651840,33.711489,-86.352918,0
215069,2020-09-05 18:44:53,3527063666782582,fraud_Frami Group,entertainment,4.92,Amanda,Alexander,F,21810 James Mall,Camden,TX,75934,30.9,-94.7547,99,Colour technologist,1965-11-21,615db5d12fec6850985ac8f6795987f5,1378406693,30.227314,-94.530929,0
531065,2020-12-26 21:52:36,180081032825079,fraud_Rippin-VonRueden,health_fitness,69.86,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,02e499a855e2bc99cf33dab9f25ff290,1388094756,34.81108,-89.927367,0
371964,2020-11-13 02:05:12,30487648872433,fraud_Luettgen PLC,gas_transport,20.25,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,e5f28f90e7874592be23a300d8a28f28,1384308312,38.820348,-86.19369,1
225883,2020-09-09 21:52:08,3533012926413100,"fraud_McCullough, Hudson and Schuster",food_dining,40.56,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,6aa634242410c62ca86baccb411870e7,1378763528,43.073723,-74.333508,0
296535,2020-10-11 09:37:49,6011148190095209,"fraud_Casper, Hand and Zulauf",grocery_pos,163.26,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,866f92e560d440b0019b3b04a6095ba7,1381484269,37.960072,-122.508844,0
20613,2020-06-28 15:46:26,3511378610369890,"fraud_Koss, Hansen and Lueilwitz",home,10.87,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,5b42203385affdcf4e75fda4b7956005,1372434386,33.997628000000006,-86.277273,0
100359,2020-07-26 15:08:55,501899453424,fraud_Collier LLC,home,35.37,Jessica,Dominguez,F,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,96197a3b10a8774d518e9858b92218e2,1374851335,34.293965,-86.622008,0
135849,2020-08-08 00:19:16,343819048608995,fraud_Berge LLC,gas_transport,9.46,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,eae4540e06b3f0158a76ccb86106d901,1375921156,42.241052,-93.266219,1
436240,2020-12-06 00:41:02,4158945090781624,fraud_Emmerich-Luettgen,grocery_net,53.08,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,4beb47edd6fbf92482d99d3f863daf3b,1386290462,39.920403,-80.564413,0
184771,2020-08-24 22:49:16,4561546772499,fraud_Roberts-Beahan,misc_pos,5.35,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,2bee8708b89e0cb75cbf2f5e233982da,1377384556,34.052417999999996,-105.308434,0
431187,2020-12-04 17:51:07,3573386445588324,"fraud_Denesik, Powlowski and Pouros",home,4.48,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,9cdc7af65baf9f51f1dd13308c31167d,1386179467,45.970988,-98.011513,0
322912,2020-10-22 12:53:38,4116554952971686,fraud_Treutel-King,travel,8.27,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,f861268ee66ec6ba60248ae3c9508339,1382446418,28.154273999999997,-81.068963,0
196638,2020-08-29 18:47:26,676369110710,fraud_Gislason Group,travel,1.2,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,8542adc2ab45f3cfcd2dcafc039fb7c6,1377802046,42.132049,-82.365545,0
62154,2020-07-12 23:48:55,3514897282719543,"fraud_Gottlieb, Considine and Schultz",shopping_net,1031.9,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,447bcdafbcd3c5a797c4a54ed6372b23,1373672935,42.74851,-77.537387,1
218235,2020-09-06 23:43:57,375237305371366,fraud_Botsford PLC,home,6.58,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,b43c037f04d17effbe44e9579c62f35e,1378511037,42.418671,-78.214849,0
